<<<<<<< HEAD
"Anno","Codice Regione","Descrizione Regione","Codice Azienda","Tipo Azienda","Codice struttura","Denominazione struttura","Indirizzo","Codice Comune","Comune","Sigla provincia","Codice tipo struttura","Descrizione tipo struttura","Tipo di Disciplina","Posti letto degenza ordinaria","Posti letto degenza a pagamento","Posti letto Day Hospital","Posti letto Day Surgery","Totale posti letto"
2015,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",60,0,4,0,64
2015,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA, 27                 ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",48,0,0,0,48
2015,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA, 27                 ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",18,0,0,0,18
2016,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","ACUTI",295,0,31,18,344
2016,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",98,0,0,0,98
2016,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",60,0,4,0,64
2016,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA 27                  ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",48,0,0,0,48
2016,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA 27                  ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",18,0,0,0,18
2017,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","ACUTI",296,0,31,18,345
2017,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",109,0,0,0,109
2017,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",59,0,4,0,63
2017,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA 27                  ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",40,0,0,0,40
2017,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA 27                  ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",11,0,0,0,11
2010,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL","VIA CHALLANT AYMONE                     ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2010,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL","VIA CHALLANT AYMONE                     ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2011,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL","VIA CHALLANT AYMONE                     ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2011,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL","VIA CHALLANT AYMONE                     ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2012,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2012,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2013,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2013,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2014,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2014,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2015,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2015,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2016,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE 23                  ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2016,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE 23                  ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2017,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE 23                  ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",30,0,0,0,30
2017,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE 23                  ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",70,0,0,0,70
2010,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",319,0,56,12,387
2010,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2010,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2011,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",312,0,56,12,380
2011,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2011,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2012,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",319,0,56,12,387
2012,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2012,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2013,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",319,0,55,12,386
2013,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2013,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2014,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",319,0,55,12,386
2014,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2014,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2015,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",319,0,54,13,386
2015,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2015,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2016,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",341,0,54,13,408
2016,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2016,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2017,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",318,0,54,13,385
2017,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2017,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2010,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA                      ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","ACUTI",54,0,0,16,70
2010,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA                      ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",9,0,0,0,9
2011,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA                      ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","ACUTI",54,0,0,16,70
2011,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA                      ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",9,0,0,0,9
2012,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA, 47                  ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","ACUTI",54,0,0,16,70
2012,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA, 47                  ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",9,0,0,0,9
2013,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA, 47                  ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","ACUTI",64,0,0,19,83
2013,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA, 47                  ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",7,0,0,0,7
2014,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA, 47                  ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","ACUTI",64,0,0,19,83
2014,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA, 47                  ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",7,0,0,0,7
2015,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA, 47                  ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","ACUTI",64,0,0,19,83
2015,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA, 47                  ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",7,0,0,0,7
2016,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA 3                    ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","ACUTI",64,0,0,19,83
2016,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA 3                    ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",7,0,0,0,7
2017,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA 3                    ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","ACUTI",64,0,0,19,83
2017,10,"PIEMONTE",205,1,10618,"CASA DI CURA E RIPOSO S. LUCA S.P.A.    ","STRADA DELLA VETTA 3                    ",1183,"PECETTO TORINESE                        ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",7,0,0,0,7
2010,10,"PIEMONTE",203,1,10623,"VILLA PAPA GIOVANNI XXIII               ","VIA SAN GILLIO                          ",1189,"PIANEZZA                                ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",145,0,0,0,145
2010,10,"PIEMONTE",203,1,10646,"CASA DI CURA VILLA IRIS SRL             ","VIA PAVESE CESARE                       ",1189,"PIANEZZA                                ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",102,0,0,0,102
2010,10,"PIEMONTE",203,1,10646,"CASA DI CURA VILLA IRIS SRL             ","VIA PAVESE CESARE                       ",1189,"PIANEZZA                                ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",49,0,0,0,49
2011,10,"PIEMONTE",203,1,10623,"VILLA PAPA GIOVANNI XXIII               ","VIA SAN GILLIO                          ",1189,"PIANEZZA                                ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",145,0,0,0,145
2011,10,"PIEMONTE",203,1,10646,"CASA DI CURA VILLA IRIS SRL             ","VIA PAVESE CESARE                       ",1189,"PIANEZZA                                ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",102,0,0,0,102
2011,10,"PIEMONTE",203,1,10646,"CASA DI CURA VILLA IRIS SRL             ","VIA PAVESE CESARE                       ",1189,"PIANEZZA                                ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",49,0,0,0,49
2012,10,"PIEMONTE",203,1,10623,"VILLA PAPA GIOVANNI XXIII               ","VIA SAN GILLIO, 75                      ",1189,"PIANEZZA                                ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",145,0,0,0,145
2012,10,"PIEMONTE",203,1,10646,"CASA DI CURA VILLA IRIS SRL             ","VIA PAVESE CESARE, 12                   ",1189,"PIANEZZA                                ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",102,0,0,0,102
2012,10,"PIEMONTE",203,1,10646,"CASA DI CURA VILLA IRIS SRL             ","VIA PAVESE CESARE, 12                   ",1189,"PIANEZZA                                ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",49,0,0,0,49
2013,10,"PIEMONTE",203,1,10623,"VILLA PAPA GIOVANNI XXIII               ","VIA SAN GILLIO, 75                      ",1189,"PIANEZZA                                ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",145,0,0,0,145
