<<<<<<< HEAD
Anno;Codice Regione;Descrizione Regione;Codice disciplina;Descrizione disciplina;Tipo di Disciplina;N° Reparti;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto
2017;160;PUGLIA;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;9;179;0;22;0;201
2017;160;PUGLIA;26;MEDICINA GENERALE                       ;ACUTI;58;1368;0;87;0;1455
2017;160;PUGLIA;28;UNITA` SPINALE                          ;RIABILITAZIONE;2;20;0;0;0;20
2017;160;PUGLIA;29;NEFROLOGIA                              ;ACUTI;20;240;0;21;0;261
2017;160;PUGLIA;30;NEUROCHIRURGIA                          ;ACUTI;14;238;0;4;4;246
2017;160;PUGLIA;32;NEUROLOGIA                              ;ACUTI;23;395;0;17;0;412
2017;160;PUGLIA;33;NEUROPSICHIATRIA INFANTILE              ;ACUTI;2;21;0;5;0;26
2017;160;PUGLIA;34;OCULISTICA                              ;ACUTI;20;146;0;15;23;184
2017;160;PUGLIA;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;4;6;0;4;4;14
2017;160;PUGLIA;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;45;1050;0;17;49;1116
2017;160;PUGLIA;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;37;899;0;50;26;975
2017;160;PUGLIA;38;OTORINOLARINGOIATRIA                    ;ACUTI;15;181;0;7;12;200
2017;160;PUGLIA;39;PEDIATRIA                               ;ACUTI;32;382;0;51;0;433
2017;160;PUGLIA;40;PSICHIATRIA                             ;ACUTI;16;222;0;10;0;232
2017;160;PUGLIA;43;UROLOGIA                                ;ACUTI;24;380;0;17;17;414
2017;160;PUGLIA;47;GRANDI USTIONATI                        ;ACUTI;2;12;0;0;0;12
2017;160;PUGLIA;49;TERAPIA INTENSIVA                       ;ACUTI;35;298;0;3;0;301
2017;160;PUGLIA;50;UNITA` CORONARICA                       ;ACUTI;29;208;0;0;0;208
2017;160;PUGLIA;52;DERMATOLOGIA                            ;ACUTI;6;30;0;12;1;43
2017;160;PUGLIA;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;36;1034;0;18;0;1052
2017;160;PUGLIA;58;GASTROENTEROLOGIA                       ;ACUTI;15;237;2;22;0;261
2017;160;PUGLIA;60;LUNGODEGENTI                            ;LUNGODEGENZA;16;178;0;0;0;178
2017;160;PUGLIA;62;NEONATOLOGIA                            ;ACUTI;10;136;0;4;0;140
2017;160;PUGLIA;64;ONCOLOGIA                               ;ACUTI;16;172;0;104;0;276
2017;160;PUGLIA;65;ONCOEMATOLOGIA PEDIATRICA               ;ACUTI;2;26;0;4;0;30
2017;160;PUGLIA;68;PNEUMOLOGIA                             ;ACUTI;22;346;0;4;0;350
2017;160;PUGLIA;70;RADIOTERAPIA                            ;ACUTI;1;6;0;0;0;6
2017;160;PUGLIA;71;REUMATOLOGIA                            ;ACUTI;3;25;0;11;0;36
2017;160;PUGLIA;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;9;69;0;0;0;69
2017;160;PUGLIA;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;6;127;0;0;0;127
2017;160;PUGLIA;77;NEFROLOGIA PEDIATRICA                   ;ACUTI;1;9;0;1;0;10
2017;160;PUGLIA;78;UROLOGIA PEDIATRICA                     ;ACUTI;1;9;0;0;1;10
2017;160;PUGLIA;98;DAY SURGERY;ACUTI;1;0;0;0;12;12
2017;170;BASILICATA;02;DAY HOSPITAL                            ;ACUTI;2;0;0;8;0;8
2017;170;BASILICATA;07;CARDIOCHIRURGIA                         ;ACUTI;1;18;0;0;0;18
2017;170;BASILICATA;08;CARDIOLOGIA                             ;ACUTI;5;69;0;8;0;77
2017;170;BASILICATA;09;CHIRURGIA GENERALE                      ;ACUTI;11;207;3;0;20;230
2017;170;BASILICATA;12;CHIRURGIA PLASTICA                      ;ACUTI;2;12;0;0;4;16
2017;170;BASILICATA;13;CHIRURGIA TORACICA                      ;ACUTI;2;14;0;0;0;14
2017;170;BASILICATA;14;CHIRURGIA VASCOLARE                     ;ACUTI;1;8;0;0;2;10
2017;170;BASILICATA;18;EMATOLOGIA                              ;ACUTI;5;27;0;23;0;50
2017;170;BASILICATA;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;2;0;0;4;0;4
2017;170;BASILICATA;21;GERIATRIA                               ;ACUTI;3;60;0;3;0;63
2017;170;BASILICATA;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;2;44;0;2;0;46
2017;170;BASILICATA;26;MEDICINA GENERALE                       ;ACUTI;6;172;3;14;0;189
2017;170;BASILICATA;29;NEFROLOGIA                              ;ACUTI;3;24;0;1;0;25
2017;170;BASILICATA;30;NEUROCHIRURGIA                          ;ACUTI;1;21;0;0;1;22
2017;170;BASILICATA;32;NEUROLOGIA                              ;ACUTI;3;45;0;5;0;50
2017;170;BASILICATA;33;NEUROPSICHIATRIA INFANTILE              ;ACUTI;1;6;0;2;0;8
2017;170;BASILICATA;34;OCULISTICA                              ;ACUTI;2;6;0;0;10;16
2017;170;BASILICATA;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;8;119;1;0;16;136
2017;170;BASILICATA;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;7;106;3;0;15;124
2017;170;BASILICATA;38;OTORINOLARINGOIATRIA                    ;ACUTI;5;24;0;0;8;32
2017;170;BASILICATA;39;PEDIATRIA                               ;ACUTI;6;53;0;15;0;68
2017;170;BASILICATA;40;PSICHIATRIA                             ;ACUTI;5;34;0;4;0;38
2017;170;BASILICATA;43;UROLOGIA                                ;ACUTI;4;37;0;2;7;46
2017;170;BASILICATA;49;TERAPIA INTENSIVA                       ;ACUTI;8;49;0;0;0;49
2017;170;BASILICATA;50;UNITA` CORONARICA                       ;ACUTI;5;45;0;0;0;45
2017;170;BASILICATA;51;ASTANTERIA                              ;ACUTI;2;22;0;0;0;22
2017;170;BASILICATA;52;DERMATOLOGIA                            ;ACUTI;1;0;0;4;0;4
2017;170;BASILICATA;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;8;163;0;17;0;180
2017;170;BASILICATA;58;GASTROENTEROLOGIA                       ;ACUTI;1;0;0;2;0;2
2017;170;BASILICATA;60;LUNGODEGENTI                            ;LUNGODEGENZA;9;151;0;0;0;151
2017;170;BASILICATA;61;MEDICINA NUCLEARE                       ;ACUTI;1;3;0;1;0;4
2017;170;BASILICATA;62;NEONATOLOGIA                            ;ACUTI;2;20;0;0;0;20
2017;170;BASILICATA;64;ONCOLOGIA                               ;ACUTI;2;36;0;22;0;58
2017;170;BASILICATA;68;PNEUMOLOGIA                             ;ACUTI;4;68;0;8;0;76
2017;170;BASILICATA;71;REUMATOLOGIA                            ;ACUTI;1;8;0;2;0;10
2017;170;BASILICATA;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;1;12;0;0;0;12
2017;170;BASILICATA;97;DETENUTI                                ;ACUTI;1;1;0;0;0;1
2017;180;CALABRIA;02;DAY HOSPITAL                            ;ACUTI;9;0;0;43;0;43
2017;180;CALABRIA;07;CARDIOCHIRURGIA                         ;ACUTI;3;54;0;0;0;54
2017;180;CALABRIA;08;CARDIOLOGIA                             ;ACUTI;19;216;0;27;0;243
2017;180;CALABRIA;09;CHIRURGIA GENERALE                      ;ACUTI;36;632;0;29;79;740
2017;180;CALABRIA;10;CHIRURGIA MAXILLO FACCIALE              ;ACUTI;3;6;0;0;17;23
2017;180;CALABRIA;11;CHIRURGIA PEDIATRICA                    ;ACUTI;3;34;0;0;8;42
2017;180;CALABRIA;12;CHIRURGIA PLASTICA                      ;ACUTI;2;7;0;0;3;10
2017;180;CALABRIA;13;CHIRURGIA TORACICA                      ;ACUTI;3;21;0;0;1;22
2017;180;CALABRIA;14;CHIRURGIA VASCOLARE                     ;ACUTI;6;59;0;0;8;67
2017;180;CALABRIA;18;EMATOLOGIA                              ;ACUTI;3;55;0;23;0;78
2017;180;CALABRIA;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;2;4;0;3;0;7
2017;180;CALABRIA;21;GERIATRIA                               ;ACUTI;5;111;0;4;0;115
2017;180;CALABRIA;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;6;66;0;10;0;76
2017;180;CALABRIA;26;MEDICINA GENERALE                       ;ACUTI;24;528;0;44;0;572
2017;180;CALABRIA;29;NEFROLOGIA                              ;ACUTI;6;66;0;7;0;73
2017;180;CALABRIA;30;NEUROCHIRURGIA                          ;ACUTI;4;65;0;0;4;69
2017;180;CALABRIA;32;NEUROLOGIA                              ;ACUTI;10;140;0;10;0;150
2017;180;CALABRIA;34;OCULISTICA                              ;ACUTI;9;32;0;4;17;53
2017;180;CALABRIA;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;2;0;0;0;5;5
2017;180;CALABRIA;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;23;506;0;37;31;574
2017;180;CALABRIA;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;17;356;0;27;25;408
2017;180;CALABRIA;38;OTORINOLARINGOIATRIA                    ;ACUTI;7;37;0;3;13;53
2017;180;CALABRIA;39;PEDIATRIA                               ;ACUTI;12;134;0;29;0;163
2017;180;CALABRIA;40;PSICHIATRIA                             ;ACUTI;11;90;0;17;0;107
2017;180;CALABRIA;43;UROLOGIA                                ;ACUTI;12;129;0;7;15;151
2017;180;CALABRIA;48;NEFROLOGIA (ABILITATO AL TRAPIANTO RENE);ACUTI;1;2;0;0;0;2
2017;180;CALABRIA;49;TERAPIA INTENSIVA                       ;ACUTI;16;134;0;7;2;143
2017;180;CALABRIA;50;UNITA` CORONARICA                       ;ACUTI;14;119;0;1;0;120
2017;180;CALABRIA;51;ASTANTERIA                              ;ACUTI;3;43;0;0;0;43
2017;180;CALABRIA;54;EMODIALISI                              ;ACUTI;2;10;0;15;0;25
2017;180;CALABRIA;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;23;647;0;75;0;722
2017;180;CALABRIA;58;GASTROENTEROLOGIA                       ;ACUTI;4;34;0;6;0;40
2017;180;CALABRIA;60;LUNGODEGENTI                            ;LUNGODEGENZA;13;225;0;0;0;225
2017;180;CALABRIA;61;MEDICINA NUCLEARE                       ;ACUTI;1;3;0;0;0;3
2017;180;CALABRIA;62;NEONATOLOGIA                            ;ACUTI;5;55;0;3;0;58
2017;180;CALABRIA;64;ONCOLOGIA                               ;ACUTI;13;60;0;88;0;148
2017;180;CALABRIA;65;ONCOEMATOLOGIA PEDIATRICA               ;ACUTI;2;10;0;8;0;18
2017;180;CALABRIA;68;PNEUMOLOGIA                             ;ACUTI;7;90;0;10;0;100
2017;180;CALABRIA;71;REUMATOLOGIA                            ;ACUTI;2;30;0;7;0;37
2017;180;CALABRIA;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;4;26;0;0;0;26
2017;180;CALABRIA;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;2;48;0;0;0;48
2017;180;CALABRIA;97;DETENUTI                                ;ACUTI;2;4;0;0;0;4
2017;180;CALABRIA;98;DAY SURGERY;ACUTI;9;0;0;0;55;55
2017;190;SICILIA;01;ALLERGOLOGIA                            ;ACUTI;1;2;0;0;0;2
2017;190;SICILIA;02;DAY HOSPITAL                            ;ACUTI;48;0;0;178;0;178
2017;190;SICILIA;05;ANGIOLOGIA                              ;ACUTI;4;26;0;9;0;35
2017;190;SICILIA;06;CARDIOCHIRURGIA PEDIATRICA              ;ACUTI;1;8;0;0;0;8
2017;190;SICILIA;07;CARDIOCHIRURGIA                         ;ACUTI;5;126;0;0;0;126
2017;190;SICILIA;08;CARDIOLOGIA                             ;ACUTI;63;767;2;68;6;843
2017;190;SICILIA;09;CHIRURGIA GENERALE                      ;ACUTI;115;1678;18;53;115;1864
2017;190;SICILIA;10;CHIRURGIA MAXILLO FACCIALE              ;ACUTI;5;22;0;0;2;24
2017;190;SICILIA;11;CHIRURGIA PEDIATRICA                    ;ACUTI;6;54;1;1;7;63
2017;190;SICILIA;12;CHIRURGIA PLASTICA                      ;ACUTI;14;110;1;4;11;126
2017;190;SICILIA;13;CHIRURGIA TORACICA                      ;ACUTI;9;77;2;2;3;84
2017;190;SICILIA;14;CHIRURGIA VASCOLARE                     ;ACUTI;25;235;1;7;19;262
2017;190;SICILIA;18;EMATOLOGIA                              ;ACUTI;15;104;0;102;0;206
2017;190;SICILIA;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;10;77;0;14;0;91
2017;190;SICILIA;21;GERIATRIA                               ;ACUTI;16;187;0;9;0;196
2017;190;SICILIA;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;19;237;0;37;0;274
2017;190;SICILIA;26;MEDICINA GENERALE                       ;ACUTI;96;1633;5;139;1;1778
2017;190;SICILIA;28;UNITA` SPINALE                          ;RIABILITAZIONE;6;65;0;8;0;73
2017;190;SICILIA;29;NEFROLOGIA                              ;ACUTI;22;175;0;31;1;207
2017;190;SICILIA;30;NEUROCHIRURGIA                          ;ACUTI;15;196;3;1;1;201
2017;190;SICILIA;32;NEUROLOGIA                              ;ACUTI;32;430;0;41;0;471
2017;190;SICILIA;33;NEUROPSICHIATRIA INFANTILE              ;ACUTI;5;31;0;8;0;39
2017;190;SICILIA;34;OCULISTICA                              ;ACUTI;44;115;1;22;33;171
2017;190;SICILIA;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;7;5;0;6;12;23
2017;190;SICILIA;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;75;1290;10;28;64;1392
2017;190;SICILIA;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;61;945;18;29;58;1050
2017;190;SICILIA;38;OTORINOLARINGOIATRIA                    ;ACUTI;40;145;2;32;33;212
2017;190;SICILIA;39;PEDIATRIA                               ;ACUTI;47;480;0;60;0;540
2017;190;SICILIA;40;PSICHIATRIA                             ;ACUTI;41;501;0;3;0;504
2017;190;SICILIA;43;UROLOGIA                                ;ACUTI;49;489;10;20;27;546
2017;190;SICILIA;47;GRANDI USTIONATI                        ;ACUTI;2;32;0;0;0;32
2017;190;SICILIA;48;NEFROLOGIA (ABILITATO AL TRAPIANTO RENE);ACUTI;2;18;0;10;0;28
2017;190;SICILIA;49;TERAPIA INTENSIVA                       ;ACUTI;54;378;0;11;0;389
2017;190;SICILIA;50;UNITA` CORONARICA                       ;ACUTI;39;263;0;2;0;265
2017;190;SICILIA;51;ASTANTERIA                              ;ACUTI;12;126;0;0;0;126
2017;190;SICILIA;52;DERMATOLOGIA                            ;ACUTI;12;18;0;15;5;38
2017;190;SICILIA;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;55;1022;0;102;0;1124
2017;190;SICILIA;58;GASTROENTEROLOGIA                       ;ACUTI;11;47;0;15;0;62
2017;190;SICILIA;60;LUNGODEGENTI                            ;LUNGODEGENZA;38;369;0;0;0;369
2017;190;SICILIA;61;MEDICINA NUCLEARE                       ;ACUTI;1;2;0;0;0;2
2017;190;SICILIA;62;NEONATOLOGIA                            ;ACUTI;28;202;0;2;0;204
2017;190;SICILIA;64;ONCOLOGIA                               ;ACUTI;36;324;2;106;0;432
2017;190;SICILIA;65;ONCOEMATOLOGIA PEDIATRICA               ;ACUTI;2;23;0;12;0;35
2017;190;SICILIA;66;ONCOEMATOLOGIA                          ;ACUTI;5;39;0;9;0;48
2017;190;SICILIA;67;PENSIONANTI                             ;ACUTI;1;0;6;0;1;7
2017;190;SICILIA;68;PNEUMOLOGIA                             ;ACUTI;19;239;0;16;0;255
2017;190;SICILIA;69;RADIOLOGIA                              ;ACUTI;5;2;0;4;0;6
2017;190;SICILIA;70;RADIOTERAPIA                            ;ACUTI;2;14;0;0;0;14
2017;190;SICILIA;71;REUMATOLOGIA                            ;ACUTI;4;26;0;5;0;31
2017;190;SICILIA;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;18;113;0;0;0;113
2017;190;SICILIA;74;RADIOTERAPIA ONCOLOGICA                 ;ACUTI;3;9;0;5;0;14
2017;190;SICILIA;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;16;401;0;18;0;419
2017;190;SICILIA;77;NEFROLOGIA PEDIATRICA                   ;ACUTI;1;11;0;1;0;12
2017;190;SICILIA;78;UROLOGIA PEDIATRICA                     ;ACUTI;1;2;0;1;0;3
2017;190;SICILIA;97;DETENUTI                                ;ACUTI;4;26;0;0;0;26
2017;190;SICILIA;98;DAY SURGERY;ACUTI;53;0;0;0;337;337
2017;190;SICILIA;99;CURE PALLIATIVE;ACUTI;2;0;0;4;0;4
2017;200;SARDEGNA;01;ALLERGOLOGIA                            ;ACUTI;1;0;0;10;0;10
2017;200;SARDEGNA;02;DAY HOSPITAL                            ;ACUTI;7;0;0;49;0;49
2017;200;SARDEGNA;07;CARDIOCHIRURGIA                         ;ACUTI;2;31;0;0;0;31
2017;200;SARDEGNA;08;CARDIOLOGIA                             ;ACUTI;10;153;0;8;2;163
2017;200;SARDEGNA;09;CHIRURGIA GENERALE                      ;ACUTI;34;668;0;20;38;726
2017;200;SARDEGNA;10;CHIRURGIA MAXILLO FACCIALE              ;ACUTI;4;15;0;3;3;21
2017;200;SARDEGNA;11;CHIRURGIA PEDIATRICA                    ;ACUTI;3;23;0;2;4;29
2017;200;SARDEGNA;12;CHIRURGIA PLASTICA                      ;ACUTI;2;7;0;1;1;9
2017;200;SARDEGNA;13;CHIRURGIA TORACICA                      ;ACUTI;2;10;0;0;1;11
2017;200;SARDEGNA;14;CHIRURGIA VASCOLARE                     ;ACUTI;4;46;0;2;3;51
2017;200;SARDEGNA;18;EMATOLOGIA                              ;ACUTI;7;69;1;27;0;97
2017;200;SARDEGNA;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;2;2;0;2;0;4
2017;200;SARDEGNA;21;GERIATRIA                               ;ACUTI;7;168;0;5;0;173
2017;200;SARDEGNA;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;3;65;0;15;0;80
2017;200;SARDEGNA;25;MEDICINA DEL LAVORO                     ;ACUTI;1;0;2;0;0;2
2017;200;SARDEGNA;26;MEDICINA GENERALE                       ;ACUTI;35;994;0;66;0;1060
2017;200;SARDEGNA;28;UNITA` SPINALE                          ;RIABILITAZIONE;1;14;0;1;0;15
2017;200;SARDEGNA;29;NEFROLOGIA                              ;ACUTI;7;31;0;5;0;36
2017;200;SARDEGNA;30;NEUROCHIRURGIA                          ;ACUTI;4;71;0;0;2;73
2017;200;SARDEGNA;32;NEUROLOGIA                              ;ACUTI;11;189;1;24;0;214
2017;200;SARDEGNA;33;NEUROPSICHIATRIA INFANTILE              ;ACUTI;2;15;0;5;0;20
2017;200;SARDEGNA;34;OCULISTICA                              ;ACUTI;15;42;0;14;20;76
2017;200;SARDEGNA;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;1;0;0;2;0;2
2017;200;SARDEGNA;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;23;463;0;19;13;495
2017;200;SARDEGNA;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;23;426;0;20;28;474
2017;200;SARDEGNA;38;OTORINOLARINGOIATRIA                    ;ACUTI;14;127;0;5;6;138
2017;200;SARDEGNA;39;PEDIATRIA                               ;ACUTI;15;160;0;45;0;205
2017;200;SARDEGNA;40;PSICHIATRIA                             ;ACUTI;7;89;0;4;0;93
2017;200;SARDEGNA;43;UROLOGIA                                ;ACUTI;14;182;0;12;9;203
2017;200;SARDEGNA;47;GRANDI USTIONATI                        ;ACUTI;1;5;0;0;0;5
2017;200;SARDEGNA;48;NEFROLOGIA (ABILITATO AL TRAPIANTO RENE);ACUTI;2;30;0;2;1;33
2017;200;SARDEGNA;49;TERAPIA INTENSIVA                       ;ACUTI;18;120;0;3;0;123
2017;200;SARDEGNA;50;UNITA` CORONARICA                       ;ACUTI;9;87;0;3;0;90
2017;200;SARDEGNA;52;DERMATOLOGIA                            ;ACUTI;3;11;0;5;0;16
2017;200;SARDEGNA;55;FARMACOLOGIA CLINICA                    ;ACUTI;1;0;0;2;0;2
2017;200;SARDEGNA;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;9;144;0;19;0;163
2017;200;SARDEGNA;58;GASTROENTEROLOGIA                       ;ACUTI;6;67;0;4;0;71
2017;200;SARDEGNA;60;LUNGODEGENTI                            ;LUNGODEGENZA;9;171;0;0;0;171
2017;200;SARDEGNA;61;MEDICINA NUCLEARE                       ;ACUTI;1;11;0;0;0;11
2017;200;SARDEGNA;62;NEONATOLOGIA                            ;ACUTI;4;58;0;0;0;58
2017;200;SARDEGNA;64;ONCOLOGIA                               ;ACUTI;12;71;0;87;0;158
2017;200;SARDEGNA;65;ONCOEMATOLOGIA PEDIATRICA               ;ACUTI;1;5;0;3;0;8
2017;200;SARDEGNA;68;PNEUMOLOGIA                             ;ACUTI;4;88;0;17;0;105
2017;200;SARDEGNA;70;RADIOTERAPIA                            ;ACUTI;1;16;0;0;0;16
2017;200;SARDEGNA;71;REUMATOLOGIA                            ;ACUTI;2;15;0;3;0;18
2017;200;SARDEGNA;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;2;44;0;0;0;44
2017;200;SARDEGNA;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;4;20;0;11;0;31
2017;200;SARDEGNA;98;DAY SURGERY;ACUTI;7;0;0;0;55;55
2018;010;PIEMONTE;01;ALLERGOLOGIA                            ;ACUTI;1;0;0;2;0;2
2018;010;PIEMONTE;02;DAY HOSPITAL                            ;ACUTI;34;0;0;298;0;298
2018;010;PIEMONTE;06;CARDIOCHIRURGIA PEDIATRICA              ;ACUTI;1;7;0;0;1;8
2018;010;PIEMONTE;07;CARDIOCHIRURGIA                         ;ACUTI;9;146;0;0;4;150
2018;010;PIEMONTE;08;CARDIOLOGIA                             ;ACUTI;35;455;0;25;0;480
2018;010;PIEMONTE;09;CHIRURGIA GENERALE                      ;ACUTI;59;1052;0;1;115;1168
2018;010;PIEMONTE;10;CHIRURGIA MAXILLO FACCIALE              ;ACUTI;3;23;0;0;3;26
2018;010;PIEMONTE;11;CHIRURGIA PEDIATRICA                    ;ACUTI;4;29;0;0;11;40
2018;010;PIEMONTE;12;CHIRURGIA PLASTICA                      ;ACUTI;8;52;0;0;12;64
2018;010;PIEMONTE;13;CHIRURGIA TORACICA                      ;ACUTI;6;53;0;0;1;54
2018;010;PIEMONTE;14;CHIRURGIA VASCOLARE                     ;ACUTI;12;147;0;0;9;156
2018;010;PIEMONTE;18;EMATOLOGIA                              ;ACUTI;10;101;0;48;0;149
2018;010;PIEMONTE;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;8;43;0;18;0;61
2018;010;PIEMONTE;20;IMMUNOLOGIA                             ;ACUTI;1;0;0;3;0;3
2018;010;PIEMONTE;21;GERIATRIA                               ;ACUTI;9;213;0;1;0;214
2018;010;PIEMONTE;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;9;165;0;30;0;195
2018;010;PIEMONTE;25;MEDICINA DEL LAVORO                     ;ACUTI;1;20;0;1;0;21
2018;010;PIEMONTE;26;MEDICINA GENERALE                       ;ACUTI;85;2320;0;66;0;2386
2018;010;PIEMONTE;28;UNITA` SPINALE                          ;RIABILITAZIONE;3;67;0;10;0;77
2018;010;PIEMONTE;29;NEFROLOGIA                              ;ACUTI;22;186;0;15;0;201
2018;010;PIEMONTE;30;NEUROCHIRURGIA                          ;ACUTI;9;153;0;0;6;159
2018;010;PIEMONTE;32;NEUROLOGIA                              ;ACUTI;34;517;0;20;0;537
2018;010;PIEMONTE;33;NEUROPSICHIATRIA INFANTILE              ;ACUTI;4;18;0;8;0;26
2018;010;PIEMONTE;34;OCULISTICA                              ;ACUTI;30;133;0;0;102;235
2018;010;PIEMONTE;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;6;12;0;1;6;19
2018;010;PIEMONTE;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;54;1071;0;0;85;1156
2018;010;PIEMONTE;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;44;845;0;44;47;936
2018;010;PIEMONTE;38;OTORINOLARINGOIATRIA                    ;ACUTI;32;230;0;0;41;271
2018;010;PIEMONTE;39;PEDIATRIA                               ;ACUTI;28;254;0;31;0;285
2018;010;PIEMONTE;40;PSICHIATRIA                             ;ACUTI;28;380;0;21;0;401
2018;010;PIEMONTE;43;UROLOGIA                                ;ACUTI;39;470;0;0;54;524
2018;010;PIEMONTE;47;GRANDI USTIONATI                        ;ACUTI;1;8;0;0;0;8
2018;010;PIEMONTE;48;NEFROLOGIA (ABILITATO AL TRAPIANTO RENE);ACUTI;2;29;0;0;0;29
2018;010;PIEMONTE;49;TERAPIA INTENSIVA                       ;ACUTI;46;299;0;18;0;317
2018;010;PIEMONTE;50;UNITA` CORONARICA                       ;ACUTI;26;176;0;0;0;176
2018;010;PIEMONTE;52;DERMATOLOGIA                            ;ACUTI;7;24;0;14;0;38
2018;010;PIEMONTE;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;78;3045;0;68;0;3113
2018;010;PIEMONTE;58;GASTROENTEROLOGIA                       ;ACUTI;10;101;0;20;0;121
2018;010;PIEMONTE;60;LUNGODEGENTI                            ;LUNGODEGENZA;35;962;0;0;0;962
2018;010;PIEMONTE;61;MEDICINA NUCLEARE                       ;ACUTI;2;7;0;0;0;7
2018;010;PIEMONTE;62;NEONATOLOGIA                            ;ACUTI;21;171;0;2;0;173
2018;010;PIEMONTE;64;ONCOLOGIA                               ;ACUTI;30;194;0;233;0;427
2018;010;PIEMONTE;65;ONCOEMATOLOGIA PEDIATRICA               ;ACUTI;1;22;0;20;0;42
2018;010;PIEMONTE;67;PENSIONANTI                             ;ACUTI;35;131;0;16;39;186
2018;010;PIEMONTE;68;PNEUMOLOGIA                             ;ACUTI;9;171;0;14;0;185
2018;010;PIEMONTE;70;RADIOTERAPIA                            ;ACUTI;2;7;0;3;0;10
